NB_ARC_VL;ID_GAV;NB_PL_MT;LARGEUR;GLOBALID;TYPE_MOBIL;PROFIL;LONGUEUR;ETAT_;CODE_INSEE;NB_PL_VL;NB_PLACE;NB_ARC_MT;geometry
0;;2;2.0;{0994892F-3F52-4A33-A0D8-0F1658B2CC78};0;1;2.0;Supprimé(e);06088;0;2;3;{"type": "Point", "coordinates": [7.26967604, 43.70554863]}
0;;4;2.0;{6D38C123-12F6-439B-90B2-BCE5843A5011};5;1;4.0;En vigueur;06088;0;3;0;{"type": "Point", "coordinates": [7.28491795, 43.70248793]}
0;;3;0.0;{AC3F75FF-E4C4-490F-8E93-E4E025D42C50};2;1;2.0;En vigueur;06088;0;3;0;{"type": "Point", "coordinates": [7.28429121, 43.70299512]}
0;;2;2.0;{D57D469D-CD0D-4AAC-8AA1-0347FC61D2FB};5;1;3.0;En vigueur;06088;0;2;1;{"type": "Point", "coordinates": [7.26787359, 43.6990645]}
0;;4;2.0;{871B66BE-1C5C-40E1-959E-BB33B1F0ED15};5;1;3.0;En vigueur;06088;0;4;3;{"type": "Point", "coordinates": [7.2652154, 43.69663149]}
0;;6;2.0;{57935FDC-90BC-4B73-BBA2-42A7335B9035};3;1;6.0;En vigueur;06088;0;6;5;{"type": "Point", "coordinates": [7.28844937, 43.70367341]}
0;;6;2.0;{C74C8AA6-0615-4A0C-AD35-2D8259CD3CBD};1;1;5.0;En vigueur;06088;0;6;2;{"type": "Point", "coordinates": [7.28714599, 43.7061204]}
0;;6;2.0;{7998BAF7-6956-4337-B024-38EAA4E3C4A1};5;1;4.0;En vigueur;06088;0;6;2;{"type": "Point", "coordinates": [7.28795804, 43.70521426]}
4;;20;4.0;{835A05AA-0ADB-43DF-BF40-33D9A5E44023};5;0;20.0;En vigueur;06088;10;30;10;{"type": "Point", "coordinates": [7.27632272, 43.69923635]}
0;;0;0.0;{CF7BDC9E-6C24-46EE-A07B-B58200AEBF29};0;0;0.0;En projet;06088;0;0;0;{"type": "Point", "coordinates": [7.26119616, 43.71140245]}
2;;3;2.0;{C1DFBFE0-1111-4701-A47E-8F59D3A4FC76};5;0;5.0;En vigueur;06088;3;6;2;{"type": "Point", "coordinates": [7.25523333, 43.70123828]}
3;;7;2.0;{7E9314D0-4DDB-4891-A3A8-C3A3A7A922E3};1;0;8.0;En vigueur;06088;6;10;6;{"type": "Point", "coordinates": [7.24607321, 43.72678188]}
2;;4;2.0;{898E7023-63CD-428A-8C54-B80AF2FBB8C2};5;0;7.0;En vigueur;06088;6;10;3;{"type": "Point", "coordinates": [7.25526524, 43.71701713]}
0;;2;2.0;{2EA91130-D295-4615-94CD-44538D803FC7};5;1;2.0;En vigueur;06088;0;2;1;{"type": "Point", "coordinates": [7.25879013, 43.71220038]}
0;;4;2.0;{6EAD86BE-AE66-459B-8A62-7CF7202409FB};5;1;4.0;En vigueur;06088;0;4;1;{"type": "Point", "coordinates": [7.27928493, 43.71303426]}
0;;4;2.0;{6446547B-814F-4296-8FE4-F0087C4DA053};5;1;4.0;En vigueur;06088;0;4;1;{"type": "Point", "coordinates": [7.2812545, 43.71850883]}
0;;44;5.0;{A3A842B4-D09A-42CD-9AC1-1EC4EB9E48BB};5;1;20.0;En vigueur;06088;0;44;22;{"type": "Point", "coordinates": [7.28568405, 43.72310514]}
0;;4;2.0;{77A31997-916A-401F-B8A0-41BC476AEE81};5;1;3.0;En vigueur;06088;0;4;2;{"type": "Point", "coordinates": [7.28547838, 43.72290808]}
0;;4;2.0;{BC469CB0-22D2-4166-9961-DDDF64468A92};5;1;3.0;En vigueur;06088;0;4;1;{"type": "Point", "coordinates": [7.28411765, 43.72271354]}
0;;2;2.0;{F8FD46F0-0F80-4454-A86E-DA782864CD5D};5;1;2.0;En vigueur;06088;0;2;1;{"type": "Point", "coordinates": [7.25820453, 43.70806128]}
0;;6;2.0;{7EF3F6B5-7395-4C08-A15F-55611C616B3C};5;1;6.0;En vigueur;06088;0;6;3;{"type": "Point", "coordinates": [7.26244367, 43.73408481]}
0;;4;2.0;{59412486-4549-4A62-8258-867CADB0AA94};5;0;4.0;En vigueur;06088;0;4;3;{"type": "Point", "coordinates": [7.28869951, 43.71239674]}
17;;17;4.0;{8A37B7E2-1FF3-47B8-94E8-73F8DE3BBA69};3;0;8.0;En vigueur;06088;0;17;0;{"type": "Point", "coordinates": [7.29182374, 43.71290467]}
0;;5;2.0;{AFD4AAAC-CB16-4727-ACDA-A9716B66F92A};5;1;5.0;En vigueur;06088;0;5;4;{"type": "Point", "coordinates": [7.29265324, 43.71111295]}
0;;6;2.0;{8827622C-885E-4B3F-B2BC-864251E7D0E7};1;1;6.0;En vigueur;06088;0;6;6;{"type": "Point", "coordinates": [7.29420242, 43.71201486]}
0;;4;2.0;{F34C3EF8-4D36-4238-BA1A-48009F5B7869};5;1;4.0;En vigueur;06088;0;4;2;{"type": "Point", "coordinates": [7.2907889, 43.70821849]}
0;;3;2.0;{3D5F9358-51DA-4F1D-B5BB-87747E935CB0};5;1;6.0;En vigueur;06088;0;3;2;{"type": "Point", "coordinates": [7.23621081, 43.70246081]}
0;;0;0.0;{17D2B116-75C7-4155-9EB4-C249DF15124A};0;0;0.0;Supprimé(e);06088;0;0;0;{"type": "Point", "coordinates": [7.27658326, 43.69612373]}
0;;8;2.0;{40D351A7-A8DD-4192-B027-749645E36005};5;1;8.0;En vigueur;06088;0;8;7;{"type": "Point", "coordinates": [7.28406669, 43.69976919]}
0;;8;2.0;{8F83B258-EC28-42D2-A603-C32DEA6C3A2C};5;1;8.0;En vigueur;06088;0;8;3;{"type": "Point", "coordinates": [7.28196682, 43.70099951]}
0;;5;0.0;{CEE357BE-559F-49FC-B438-0165F629F07C};5;1;4.0;En vigueur;06088;0;5;2;{"type": "Point", "coordinates": [7.22677767, 43.69058819]}
0;;5;2.0;{4C4EAC91-7DF3-4B85-8A56-6531AF30E76A};0;1;6.0;Non positionné(e);06088;0;5;0;{"type": "Point", "coordinates": [7.30338574, 43.73681983]}
7;;4;2.0;{D50A3C83-840C-4E86-8163-C8A247F43127};5;0;10.0;En vigueur;06088;14;18;2;{"type": "Point", "coordinates": [7.20345554, 43.67855744]}
16;;18;2.0;{4264942E-B0D8-4800-A45F-DC61CBC4C7EA};5;0;30.0;En vigueur;06088;32;50;18;{"type": "Point", "coordinates": [7.27633172, 43.70199386]}
10;;11;2.0;{9A7DEAFD-4920-4689-BD82-0F66B699311A};5;0;20.0;En vigueur;06088;18;29;10;{"type": "Point", "coordinates": [7.27650253, 43.6997936]}
0;;5;2.0;{9C089001-980E-4223-B68A-5F45B6FD34DB};5;1;4.0;En vigueur;06088;0;5;4;{"type": "Point", "coordinates": [7.27176551, 43.70177542]}
0;;0;0.0;{A597BC72-F402-4D78-8F59-D340E9E9954A};0;0;0.0;Supprimé(e);06088;0;0;0;{"type": "Point", "coordinates": [7.28534264, 43.72148667]}
0;;0;0.0;{DCD04461-F78C-4851-A6AD-C31C0CBE98B6};0;0;0.0;Supprimé(e);06088;0;0;0;{"type": "Point", "coordinates": [7.25200067, 43.72528016]}
0;;4;2.0;{54CD8790-D0EF-434A-95B2-3D81749AE0E7};5;1;5.0;En vigueur;06088;0;4;5;{"type": "Point", "coordinates": [7.259048, 43.71009193]}
3;;6;0.0;{3E22DAAD-4317-4158-AB63-7985CD2493A6};5;0;0.0;En vigueur;06088;6;12;3;{"type": "Point", "coordinates": [7.25731419, 43.71009523]}
0;;7;2.0;{CDC28830-77DA-4EE7-BDFC-DBDF2B1E99B1};5;1;7.0;En vigueur;06088;0;0;6;{"type": "Point", "coordinates": [7.25732223, 43.706957]}
0;;5;2.0;{AABB8590-56FD-449E-92B0-166A35B001B3};5;1;5.0;En vigueur;06088;0;0;2;{"type": "Point", "coordinates": [7.26098556, 43.70720021]}
0;;0;0.0;{B943A475-2BE6-40B9-8D9E-A33AD01DFD4C};0;0;0.0;Supprimé(e);06088;0;0;0;{"type": "Point", "coordinates": [7.19344266, 43.68879679]}
0;;4;2.0;{7E7D1F76-5FBB-4CA7-9E4D-94F19FBCF857};5;1;5.0;En projet;06088;0;4;2;{"type": "Point", "coordinates": [7.25351253, 43.69959155]}
0;;4;2.0;{5133F108-58AA-49D4-93C9-AF48F281899A};5;1;4.0;En vigueur;06088;0;4;1;{"type": "Point", "coordinates": [7.25686771, 43.70135309]}
0;;0;0.0;{90A4761B-1A0F-42CA-9414-2005144325CD};0;0;0.0;Supprimé(e);06088;0;0;0;{"type": "Point", "coordinates": [7.24825898, 43.70021846]}
0;;4;2.0;{331F00DD-AF14-4B75-8A44-CCCB1CEFF23E};5;1;3.0;En projet;06088;0;4;2;{"type": "Point", "coordinates": [7.25294608, 43.69535142]}
0;;3;2.0;{F00D8899-9E34-4C8E-A4E2-00E98822D100};5;1;3.0;En vigueur;06088;0;3;2;{"type": "Point", "coordinates": [7.26265025, 43.70171657]}
0;;80;2.0;{F1552013-7D29-4C73-88CE-3995311404FE};0;1;60.0;En vigueur;06088;0;80;0;{"type": "Point", "coordinates": [7.20767211, 43.66498024]}
1;;4;2.0;{C5F897EC-8F56-44F8-AB26-3D1A08552C79};5;1;4.0;En vigueur;06088;0;4;0;{"type": "Point", "coordinates": [7.21338057, 43.67302493]}
4;NR;0;2.0;{5DF499AB-8762-45D3-914B-FF2F399BE90E};6;2;2.5;En vigueur;06088;6;6;0;{"type": "Point", "coordinates": [7.26723139, 43.70509281]}
0;NR;2;20.0;{11B64CAD-875F-493C-AFB1-301941DD07FB};5;1;30.0;En projet;06088;0;2;0;{"type": "Point", "coordinates": [7.27175707, 43.69879901]}
0;NR;8;2.0;{FBA8D580-778E-4F7A-B473-02839648ABC5};5;1;10.0;En projet;06088;0;8;4;{"type": "Point", "coordinates": [7.26643805, 43.69636473]}
0;NR;4;2.0;{A3E76829-FFFE-4281-B249-344337A6696C};5;1;5.0;En projet;06088;0;4;6;{"type": "Point", "coordinates": [7.26467312, 43.6981372]}
4;NR;7;2.0;{F83BCEC8-0362-4E8A-A3B4-38D7CB1DEF2C};5;0;11.0;En vigueur;06088;8;15;3;{"type": "Point", "coordinates": [7.25681413, 43.70095247]}
0;NR;4;2.0;{A0965B57-9640-4DF2-B402-229B8A187493};5;1;4.0;En projet;06088;0;4;2;{"type": "Point", "coordinates": [7.25978027, 43.70200326]}
0;NR;10;2.0;{B0D7CAB3-8A4D-4CF0-9DB5-F2FD9FF2D37A};5;1;9.0;En projet;06088;0;10;5;{"type": "Point", "coordinates": [7.26902344, 43.70452624]}
0;NR;12;2.0;{91E28E16-FB10-4D06-A5A2-CD84763953E6};5;1;12.0;En projet;06088;0;;6;{"type": "Point", "coordinates": [7.26227666, 43.71135495]}
0;NR;4;2.0;{E054CDDD-BF26-4A5B-ADCB-D99876E13DAD};5;1;5.0;En projet;06088;0;;2;{"type": "Point", "coordinates": [7.26489323, 43.71037978]}
0;NR;7;2.0;{6410B6F5-1CC4-4A85-8633-37E96143676A};5;1;10.0;En vigueur;06088;0;;3;{"type": "Point", "coordinates": [7.28195476, 43.70102976]}
0;NR;6;2.0;{7489EA5E-BC63-40EC-9F41-B140318DF835};5;1;7.6000000000000005;En projet;06088;0;;3;{"type": "Point", "coordinates": [7.26852658, 43.70080092]}
3;NR;3;2.0;{143C20B0-A33D-4E4E-8641-AEABDC23988B};5;0;7.0;En projet;06088;2;;6;{"type": "Point", "coordinates": [7.24648541, 43.70136421]}
0;NR;4;2.0;{35E8B1CE-5F16-48B7-BAF4-99861B3A08E5};5;1;5.0;Supprimé(e);06088;0;;1;{"type": "Point", "coordinates": [7.21280653, 43.68683013]}
0;NR;5;2.0;{DE4806A2-548A-4073-861F-B3CBCDF23C5B};1;1;5.0;En projet;06088;0;0;2;{"type": "Point", "coordinates": [7.28366401, 43.70307232]}
0;NR;4;2.0;{E29EA432-D9B3-40BB-A712-3330407941CA};1;1;7.5;En projet;06088;0;0;3;{"type": "Point", "coordinates": [7.29195879, 43.70666778]}
0;NR;8;2.0;{F7B79229-6182-4410-B7EA-2B9271420469};1;1;8.0;En projet;06088;0;0;3;{"type": "Point", "coordinates": [7.27567797, 43.73157465]}
0;NR;4;1.8;{3B5C4101-25B1-4A97-9507-FC67CFC5D86F};1;1;5.0;En projet;06088;0;0;1;{"type": "Point", "coordinates": [7.25528942, 43.71543125]}
0;NR;24;2.0;{B061CE2D-8EF9-4E71-A54F-0CF0B84E0BF3};1;1;31.1;En projet;06088;0;0;8;{"type": "Point", "coordinates": [7.26044687, 43.71007874]}
21;NR;0;0.0;{2A46DDD5-69D0-4BAA-8B1A-F5744EC1B7FC};8;3;0.0;En projet;06088;42;0;0;{"type": "Point", "coordinates": [7.26977532, 43.70467591]}
20;NR;0;2.0;{7925D932-7922-47D2-8043-EB071EF84832};1;2;12.6;En projet;06088;40;0;0;{"type": "Point", "coordinates": [7.28683853, 43.70837079]}
0;NR;2;2.0;{36A6B3E2-98D6-4514-8F7A-ED6AFDB81B40};1;1;2.0;En projet;06088;0;0;1;{"type": "Point", "coordinates": [7.26297359, 43.71054625]}
0;NR;6;2.0;{D86EDDAD-2947-4836-8DD4-260D73AAEF15};1;1;8.1;En projet;06088;0;0;2;{"type": "Point", "coordinates": [7.25611623, 43.70789029]}
0;NR;6;2.0;{C7084946-2AC5-406B-8F54-D5AF11B302E8};1;1;6.6000000000000005;En projet;06088;0;0;2;{"type": "Point", "coordinates": [7.25608363, 43.7096366]}
0;NR;6;2.0;{78A58B61-EA1B-4FA4-AC34-74271ACBA5E0};1;1;8.35;En projet;06088;0;0;3;{"type": "Point", "coordinates": [7.25612775, 43.70600179]}
0;NR;4;2.0;{62B6828B-A190-458D-952F-4235DA20C037};1;1;4.0;En vigueur;06088;0;0;2;{"type": "Point", "coordinates": [7.28506186, 43.70270189]}
0;NR;8;2.0;{0EBA0191-4681-49BF-A736-AEE24055C817};1;1;8.0;En vigueur;06088;0;0;3;{"type": "Point", "coordinates": [7.19559098, 43.68325119]}
0;1005;9;1.8;{5CAE0534-543E-4E99-9162-A47B22A4828E};0;1;9.5;Supprimé(e);06088;0;9;0;{"type": "Point", "coordinates": [7.21096, 43.66781488]}
0;1006;4;1.8;{3D1949D4-EB2A-4B25-B48E-5E14CCCD6DBF};0;1;4.5;Supprimé(e);06088;0;4;0;{"type": "Point", "coordinates": [7.21107002, 43.66785597]}
3;2013;5;2.0;{03BE225F-1C3B-4F45-8303-FD6B6597CD19};1;0;8.0;En vigueur;06088;5;10;2;{"type": "Point", "coordinates": [7.25569063, 43.69509699]}
6;2022;0;2.0;{E9296445-C8C6-4D30-A0EE-A2E3B26DB8C5};1;2;8.0;En vigueur;06088;12;12;0;{"type": "Point", "coordinates": [7.25164969, 43.69962064]}
1;2038;3;2.0;{A2FF998F-A978-4C29-B362-52BFA5B4B52E};1;0;5.0;En vigueur;06088;1;4;3;{"type": "Point", "coordinates": [7.25478107, 43.69574652]}
0;5094;4;2.0;{7496B6EF-0017-4DE7-BA4B-C87425D106C8};4;0;4.0;Supprimé(e);06088;2;6;0;{"type": "Point", "coordinates": [7.2845774, 43.70538454]}
2;5110;4;2.0;{90CE9373-127B-4EC9-ACD7-88638F16AD36};1;0;9.0;En vigueur;06088;2;6;3;{"type": "Point", "coordinates": [7.28924983, 43.70496008]}
0;5124;10;2.0;{EB828896-53BB-4075-BDA7-31F1C0BAC82A};0;1;5.0;Supprimé(e);06088;0;10;0;{"type": "Point", "coordinates": [7.29247251, 43.71103474]}
2;5127;7;2.0;{A27F229F-EAF7-428F-A9A4-3A08CC36DC10};1;0;8.0;En vigueur;06088;3;10;4;{"type": "Point", "coordinates": [7.28447426, 43.71293876]}
0;4008;4;2.0;{10DCECED-5696-416D-8C44-590ADF1D51C4};5;1;4.0;En vigueur;06088;0;4;0;{"type": "Point", "coordinates": [7.28147682, 43.71507342]}
1;4010;3;3.8000000000000003;{F70E4695-5BC9-431F-B562-FEA82D233BC2};3;0;5.3;Supprimé(e);06088;1;4;1;{"type": "Point", "coordinates": [7.28506458, 43.72326216]}
1;5003;3;2.3000000000000003;{88B206C1-0D2B-45EB-9A6D-677B3E922A03};1;0;5.0;Supprimé(e);06088;2;5;2;{"type": "Point", "coordinates": [7.27962039, 43.7011747]}
3;5057;9;2.0;{7237D660-4BCF-4ADD-B8D9-4A36BBE8AE18};1;0;11.0;En vigueur;06088;5;14;5;{"type": "Point", "coordinates": [7.28672221, 43.70285224]}
2;5060;5;2.0;{6FAC4DC6-E0FB-4190-A933-877BAE7BE49F};1;0;8.0;En vigueur;06088;3;8;3;{"type": "Point", "coordinates": [7.28534733, 43.70306729]}
0;5076;6;2.0;{71D6D051-E9DE-4811-984F-1BF43C26B535};3;1;6.0;En vigueur;06088;0;5;6;{"type": "Point", "coordinates": [7.28159734, 43.70234827]}
0;5078;4;2.0;{3E508A06-6E8F-4152-B8B4-BF250DED8593};2;0;6.0;Supprimé(e);06088;2;6;0;{"type": "Point", "coordinates": [7.29069387, 43.70503168]}
0;5088;7;2.0;{D2BB636F-822B-420F-A412-F2CF90251541};2;0;12.0;En vigueur;06088;3;10;0;{"type": "Point", "coordinates": [7.28528393, 43.7070328]}
0;5007;2;2.0;{307C1CAA-7ADD-4FED-B4C6-C946C68890C6};0;1;3.0;Supprimé(e);06088;0;2;0;{"type": "Point", "coordinates": [7.2809587, 43.69982258]}
0;5010;2;2.0;{BC9AD345-66CF-410E-BAAC-0C438190DB95};3;0;3.5;En vigueur;06088;0;2;1;{"type": "Point", "coordinates": [7.28671229, 43.6954626]}
1;5011;4;2.0;{F1E97F71-CEC2-459F-BB31-0CAEA14D1C2D};3;1;3.5;En vigueur;06088;0;4;2;{"type": "Point", "coordinates": [7.28672037, 43.69552665]}
0;5014;3;2.0;{DE57195E-9080-4005-B99A-E27313937655};4;0;5.0;Supprimé(e);06088;1;4;0;{"type": "Point", "coordinates": [7.28634363, 43.69725343]}
2;5031;3;2.0;{7CB022C5-3F3F-48D5-B877-E795A3266A12};1;0;9.0;Supprimé(e);06088;2;5;4;{"type": "Point", "coordinates": [7.28331462, 43.70080508]}
0;5032;10;2.0;{2CD69C50-8AA7-407F-8345-9666899B207E};0;1;10.0;En vigueur;06088;0;12;0;{"type": "Point", "coordinates": [7.28315482, 43.69905315]}
0;5041;3;2.0;{A9F9B380-352C-40EC-B430-D06632E10E47};0;1;4.0;Supprimé(e);06088;0;3;0;{"type": "Point", "coordinates": [7.28172783, 43.70161943]}
5;5043;3;2.0;{D6750033-F736-491B-93A4-9CFF1ADED50B};1;0;4.0;En vigueur;06088;8;11;2;{"type": "Point", "coordinates": [7.28342309, 43.70064248]}
2;2054;3;2.0;{45A9AEB5-F4C9-4CC6-BB85-DD32A76ECAD6};3;0;5.0;En vigueur;06088;1;4;3;{"type": "Point", "coordinates": [7.24678314, 43.69687397]}
3;3013;5;2.2;{ED05D8AB-7EB1-40DC-9367-77C44D8DF30C};5;0;8.4;En vigueur;06088;6;11;5;{"type": "Point", "coordinates": [7.27438299, 43.70411702]}
0;6048;3;2.0;{6525F677-8FD3-4C5F-AB0B-43817FA3F345};2;0;4.0;En vigueur;06088;1;4;0;{"type": "Point", "coordinates": [7.256175, 43.71668608]}
0;7011;2;1.5;{A8032023-27F4-4D75-9E15-9A570A639723};2;0;3.5;En vigueur;06088;1;3;0;{"type": "Point", "coordinates": [7.25827939, 43.69871231]}
0;7026;4;2.0;{9805ECAF-ADDE-4396-9FF0-1C96BE7E6B60};1;0;7.0;Supprimé(e);06088;2;6;4;{"type": "Point", "coordinates": [7.2605847, 43.69657153]}
0;7035;5;2.0;{BF5E21C1-0964-4F06-99C1-DC83129097C6};2;0;10.5;En vigueur;06088;3;8;0;{"type": "Point", "coordinates": [7.26021269, 43.69918901]}
0;7058;4;2.0;{60113833-AA2A-4F11-9D52-88ADE72A798A};2;0;5.0;En vigueur;06088;0;4;0;{"type": "Point", "coordinates": [7.26184279, 43.7017502]}
2;7064;8;2.0;{6AD69151-A765-4958-A782-8998689C4223};3;0;13.5;Supprimé(e);06088;4;12;4;{"type": "Point", "coordinates": [7.26449075, 43.70309575]}
1;8005;2;2.0;{0B2CDC3E-7BDE-42A7-8A6F-46E53D09FE64};1;0;5.0;En vigueur;06088;1;3;2;{"type": "Point", "coordinates": [7.23831668, 43.68935567]}
5;8006;9;2.0;{324AD86F-7B2C-4CCB-A1E6-108292847A67};1;0;19.0;En vigueur;06088;5;14;10;{"type": "Point", "coordinates": [7.23762731, 43.69233777]}
0;8017;4;2.0;{98F458B7-6799-4A58-A71E-9BF5B41B0B31};4;0;7.0;Supprimé(e);06088;2;6;0;{"type": "Point", "coordinates": [7.23709917, 43.68666123]}
0;8021;3;2.0;{031CC411-414E-414A-914E-61E6BCFD2768};4;0;4.0;Supprimé(e);06088;1;4;0;{"type": "Point", "coordinates": [7.24092385, 43.68950045]}
1;8028;1;2.0;{C4FE28BB-5462-40DB-897E-1D62CF83BF38};3;0;1.5;En vigueur;06088;1;2;1;{"type": "Point", "coordinates": [7.22882167, 43.67943502]}
0;5132;4;2.0;{8A846F0E-34D9-42B1-89C3-87228EBE0C1A};2;0;4.0;En vigueur;06088;2;6;0;{"type": "Point", "coordinates": [7.28946548, 43.70727904]}
0;6026;3;2.0;{3C6467F9-174B-4C16-A036-57CF93426C6F};2;0;5.0;En vigueur;06088;2;5;0;{"type": "Point", "coordinates": [7.25612275, 43.71670985]}
2;6042;6;2.0;{A536B0F5-2153-4A5D-B57B-CAC1DF7C2176};1;0;7.0;En vigueur;06088;2;8;5;{"type": "Point", "coordinates": [7.26324645, 43.72104704]}
0;6024;3;2.0;{B5144527-D6F6-43A9-9700-972E3EC965E4};2;0;5.0;Supprimé(e);06088;1;4;0;{"type": "Point", "coordinates": [7.25489941, 43.71766351]}
0;6034;3;2.0;{B84F0DAE-48E4-4EC2-AF92-8C858051F645};2;0;5.0;En vigueur;06088;2;5;0;{"type": "Point", "coordinates": [7.26417078, 43.71568347]}
0;6011;5;2.0;{1E0BF252-A70C-4BED-B724-114192C7C526};4;0;8.0;Supprimé(e);06088;3;8;0;{"type": "Point", "coordinates": [7.25420235, 43.71815529]}
0;6015;2;2.0;{2F8B3E74-FA80-4E26-BB4E-A467A46200DB};4;0;3.0;En vigueur;06088;1;3;0;{"type": "Point", "coordinates": [7.2499844, 43.72401922]}
1;6020;3;2.0;{773167DF-0B8D-4DEE-8543-82FA73A8C8BE};1;0;5.0;En vigueur;06088;1;4;3;{"type": "Point", "coordinates": [7.24668239, 43.726195]}
2;7109;4;2.0;{F41FC44D-5E63-41E7-B65F-1B3750A88CF4};1;0;8.0;Supprimé(e);06088;2;6;4;{"type": "Point", "coordinates": [7.26669046, 43.69997068]}
0;7110;8;2.0;{810E3263-6166-408F-ADB1-6BAA8F02927F};7;1;6.0;En vigueur;06088;0;8;3;{"type": "Point", "coordinates": [7.26616263, 43.69959084]}
1;7118;5;2.0;{7F41A59E-E66A-4058-B293-BCAF5AE321DE};1;0;8.0;Supprimé(e);06088;3;8;3;{"type": "Point", "coordinates": [7.27066616, 43.69573272]}
0;7126;18;2.0;{68575220-DF94-47C5-8505-24608880CEEF};0;1;23.0;Supprimé(e);06088;0;18;0;{"type": "Point", "coordinates": [7.27044153, 43.69835948]}
0;7193;0;2.0;{74E5EE77-7CD6-45B5-850E-D4DD509880C1};2;2;50.0;En vigueur;06088;48;48;0;{"type": "Point", "coordinates": [7.27160225, 43.70399938]}
4;7213;23;2.0;{92E96844-1ED2-4A13-851B-C1650693E47B};5;0;24.0;En vigueur;06088;8;31;10;{"type": "Point", "coordinates": [7.27335373, 43.69944402]}
0;7242;3;1.9000000000000001;{5C982C1B-C9EE-49CF-80E7-5AE905B064C4};7;1;4.0;En vigueur;06088;0;3;2;{"type": "Point", "coordinates": [7.27708965, 43.69518951]}
0;7146;3;2.0;{A848D2A2-FD28-4313-819A-9A87F21FA80A};2;1;4.0;En vigueur;06088;0;3;0;{"type": "Point", "coordinates": [7.26893887, 43.703468]}
5;7157;6;2.0;{48AF44F8-84A3-4E2D-A2C8-FBB6FFE7A1F5};5;0;12.0;En vigueur;06088;10;16;6;{"type": "Point", "coordinates": [7.2711962, 43.70156699]}
0;7071;7;2.0;{F4BD39A3-0225-4E3E-87BB-A6FB0D99A5F7};7;1;7.5;Supprimé(e);06088;0;7;6;{"type": "Point", "coordinates": [7.2656134, 43.70290151]}
0;7074;4;2.0;{F0E8BAA4-23EC-4FFB-B54F-4A33CFE6AD63};1;1;4.0;En vigueur;06088;0;4;3;{"type": "Point", "coordinates": [7.2657225, 43.70233692]}
0;7103;6;1.8;{0A686964-5398-4667-AEFE-09FFDCCC8157};0;1;7.5;En vigueur;06088;0;6;0;{"type": "Point", "coordinates": [7.26741269, 43.69961383]}
2;7104;3;1.9000000000000001;{A442C615-62E0-4A3C-AC84-B7BC1FD2B505};1;0;8.0;En vigueur;06088;12;15;4;{"type": "Point", "coordinates": [7.26751636, 43.69976422]}
4;7413;5;2.0;{FC86102A-B716-4AD2-8F6C-E0B03B3B99B2};5;0;8.0;En vigueur;06088;8;13;6;{"type": "Point", "coordinates": [7.26129365, 43.69911289]}
5;7183;5;2.0;{241A95C6-8D5F-4F78-A453-3FC1F0352909};5;0;9.0;En vigueur;06088;10;15;5;{"type": "Point", "coordinates": [7.27252458, 43.69804693]}
0;1031;5;2.0;{5FA83A23-3D63-41C7-886B-1E3FA07925FA};7;1;8.0;En vigueur;06088;0;5;3;{"type": "Point", "coordinates": [7.21596025, 43.66704199]}
3;1032;5;2.0;{100D7B95-E411-442C-9E55-BE42854604B4};5;0;12.0;En vigueur;06088;6;11;3;{"type": "Point", "coordinates": [7.21559581, 43.66701117]}
3;7423;7;2.0;{1EBE5C3A-BFED-4736-88FF-0C91B0F33204};5;0;10.0;En vigueur;06088;4;11;4;{"type": "Point", "coordinates": [7.25749723, 43.70088558]}
0;7430;9;2.0;{EC6540C8-90EB-4DA0-AE93-1B1A3C2AA899};7;1;9.0;En vigueur;06088;0;9;4;{"type": "Point", "coordinates": [7.26505236, 43.70809226]}
0;7137;8;2.0;{E7475903-97A3-4F60-A6AD-16F19BD6F483};7;1;10.0;En vigueur;06088;0;8;7;{"type": "Point", "coordinates": [7.26904637, 43.70049865]}
4;5194;7;2.0;{7CFDF851-7766-4B38-BBD7-96ACDE74499A};5;0;10.0;En vigueur;06088;8;15;4;{"type": "Point", "coordinates": [7.28658228, 43.70075484]}
6;8046;0;2.0;{1767B691-8ADC-4ABF-8254-45207C0DF532};6;2;5.0;En vigueur;06088;12;12;0;{"type": "Point", "coordinates": [7.24319546, 43.69371768]}
0;8059;4;2.0;{03820C5C-48C0-4399-99E6-7D9C1B4F797A};7;1;4.0;En vigueur;06088;0;4;5;{"type": "Point", "coordinates": [7.22172366, 43.68376944]}
1;7259;12;2.0;{B9F68FCF-8DEE-42DC-88C8-143B00A30900};1;0;4.6000000000000005;En vigueur;06088;5;17;8;{"type": "Point", "coordinates": [7.26333213, 43.70747262]}
5;7265;5;2.0;{C737049C-9276-46F3-9570-C7803ACE7535};1;0;7.2;En vigueur;06088;10;15;2;{"type": "Point", "coordinates": [7.25654569, 43.70590553]}
0;4020;6;2.0;{B44D8952-F5C5-4E78-A613-E748CFF4DF82};7;1;6.0;En vigueur;06088;0;6;5;{"type": "Point", "coordinates": [7.30841854, 43.74260645]}
3;1026;6;2.0;{7BC34794-75A7-4537-9E51-0D35CA15FFF8};5;0;8.0;En vigueur;06088;6;12;6;{"type": "Point", "coordinates": [7.19995244, 43.68668002]}
5;7404;3;2.0;{BF5AD179-DC4E-4EE1-9F3F-BF84E02F5337};5;0;8.0;En vigueur;06088;1;4;3;{"type": "Point", "coordinates": [7.25954592, 43.70296437]}
